state,county,state_name,geo_id,population,pop_density
OK,McIntosh,Oklahoma,40091,19815,32.037379178
OK,Major,Oklahoma,40093,7644,8.0042873703
OK,Marshall,Oklahoma,40095,16806,45.230961592
OK,Mayes,Oklahoma,40097,41107,62.722175578
OK,Murray,Oklahoma,40099,13953,33.514456795
OK,Muskogee,Oklahoma,40101,68362,84.358048027
OK,Noble,Oklahoma,40103,11289,15.424527498
OK,Nowata,Oklahoma,40105,10218,18.060084518
OK,Okfuskee,Oklahoma,40107,12098,19.558040599
OK,Oklahoma,Oklahoma,40109,792582,1118.1647678
OK,Okmulgee,Oklahoma,40111,38335,54.972538726
OK,Osage,Oklahoma,40113,47014,20.927183441
OK,Ottawa,Oklahoma,40115,31175,66.211585056
OK,Pawnee,Oklahoma,40117,16390,28.847506844
OK,Payne,Oklahoma,40119,82040,119.81694161
OK,Pittsburg,Oklahoma,40121,43877,33.610377675
OK,Pontotoc,Oklahoma,40123,38247,53.089679585
OK,Pottawatomie,Oklahoma,40125,72679,92.270662459
OK,Pushmataha,Oklahoma,40127,11179,8.0087891449
OK,Roger Mills,Oklahoma,40129,3656,3.2038378649
OK,Rogers,Oklahoma,40131,91984,136.14761205
OK,Seminole,Oklahoma,40133,24578,38.837790588
OK,Sequoyah,Oklahoma,40135,41179,61.162045355
OK,Stephens,Oklahoma,40137,43265,49.715739316
OK,Texas,Oklahoma,40139,20455,10.020606155
OK,Tillman,Oklahoma,40141,7348,8.4349818814
OK,Tulsa,Oklahoma,40143,648360,1136.834659
OK,Wagoner,Oklahoma,40145,80110,142.65305989
OK,Washington,Oklahoma,40147,51843,124.78650707
OK,Washita,Oklahoma,40149,11127,11.091874765
OK,Woods,Oklahoma,40151,8897,6.9159106256
OK,Woodward,Oklahoma,40153,20222,16.276574682
OR,Baker,Oregon,41001,16006,5.2171362521
OR,Benton,Oregon,41003,92101,136.40920283
OR,Clackamas,Oregon,41005,416075,222.41931335
OR,Clatsop,Oregon,41007,39764,48.015861263
OR,Columbia,Oregon,41009,52377,79.58647939
OR,Coos,Oregon,41011,64389,40.343066405
OR,Crook,Oregon,41013,23867,8.0120302012
OR,Curry,Oregon,41015,22813,14.009616747
OR,Deschutes,Oregon,41017,191996,63.625419182
OR,Douglas,Oregon,41019,110283,21.900460602
OR,Gilliam,Oregon,41021,1894,1.5721477314
OR,Grant,Oregon,41023,7176,1.5848785986
OR,Harney,Oregon,41025,7329,0.7231777407
OR,Hood River,Oregon,41027,23428,44.873602206
OR,Jackson,Oregon,41029,219564,78.88748028
OR,Jefferson,Oregon,41031,24192,13.573944011
OR,Josephine,Oregon,41033,87393,53.332323175
OR,Klamath,Oregon,41035,67653,11.384131932
OR,Lake,Oregon,41037,7879,0.9681026374
OR,Lane,Oregon,41039,379611,83.310040497
OR,Lincoln,Oregon,41041,49388,50.375392612
OR,Linn,Oregon,41043,127335,55.674600585
OR,Malheur,Oregon,41045,30725,3.1073927005
OR,Marion,Oregon,41047,346868,293.81851435
OR,Morrow,Oregon,41049,11372,5.6005101497
OR,Multnomah,Oregon,41051,811880,1883.2501277
OR,Polk,Oregon,41053,85234,115.03749608
OR,Sherman,Oregon,41055,1708,2.0737857681
OR,Tillamook,Oregon,41057,26787,24.29948193
OR,Umatilla,Oregon,41059,77516,24.107363826
OR,Union,Oregon,41061,26461,12.990691893
OR,Wallowa,Oregon,41063,7081,2.2508683835
OR,Wasco,Oregon,41065,26505,11.13124649
OR,Washington,Oregon,41067,597695,825.23951137
OR,Wheeler,Oregon,41069,1366,0.7960273355
OR,Yamhill,Oregon,41071,107002,149.46526874
PA,Adams,Pennsylvania,42001,102811,198.18574604
PA,Allegheny,Pennsylvania,42003,1218452,1668.844428
PA,Armstrong,Pennsylvania,42005,65263,99.916009826
PA,Beaver,Pennsylvania,42007,164742,378.96627853
PA,Bedford,Pennsylvania,42009,48176,47.590526685
PA,Berks,Pennsylvania,42011,420152,490.61972172
PA,Blair,Pennsylvania,42013,122492,232.96251886
PA,Bradford,Pennsylvania,42015,60833,53.017325126
PA,Bucks,Pennsylvania,42017,628195,1039.3215199
PA,Butler,Pennsylvania,42019,187888,238.25668001
PA,Cambria,Pennsylvania,42021,131730,191.36753604
PA,Cameron,Pennsylvania,42023,4492,11.336823156
PA,Carbon,Pennsylvania,42025,64227,168.37139273
PA,Centre,Pennsylvania,42027,162805,146.68938224
PA,Chester,Pennsylvania,42029,522046,695.5750627
PA,Clarion,Pennsylvania,42031,38779,64.541697698
PA,Clearfield,Pennsylvania,42033,79388,69.353715612
PA,Clinton,Pennsylvania,42035,38684,43.563838682
PA,Columbia,Pennsylvania,42037,65456,135.48971685
PA,Crawford,Pennsylvania,42039,85063,84.029278255
PA,Cumberland,Pennsylvania,42041,251423,460.90431619
PA,Dauphin,Pennsylvania,42043,277097,527.89767228
PA,Delaware,Pennsylvania,42045,564751,3072.3266155
PA,Elk,Pennsylvania,42047,30169,36.4641151
PA,Erie,Pennsylvania,42049,272061,340.46602132
PA,Fayette,Pennsylvania,42051,130441,165.04443476
PA,Forest,Pennsylvania,42053,7279,17.03606994
PA,Franklin,Pennsylvania,42055,154835,200.50550325
PA,Fulton,Pennsylvania,42057,14523,33.191531278
PA,Greene,Pennsylvania,42059,36506,63.384084763
PA,Huntingdon,Pennsylvania,42061,45168,51.641127461
PA,Indiana,Pennsylvania,42063,84501,102.11958391
PA,Jefferson,Pennsylvania,42065,43641,66.889778265
PA,Juniata,Pennsylvania,42067,24704,63.125012703
PA,Lackawanna,Pennsylvania,42069,210793,459.47132867
PA,Lancaster,Pennsylvania,42071,543557,575.88355818
PA,Lawrence,Pennsylvania,42073,86184,240.61620572
PA,Lebanon,Pennsylvania,42075,141314,390.58002464
PA,Lehigh,Pennsylvania,42077,368100,1066.3288151
PA,Luzerne,Pennsylvania,42079,317646,356.76718374
PA,Lycoming,Pennsylvania,42081,113664,92.503627664
PA,McKean,Pennsylvania,42083,40968,41.839031958
PA,Mercer,Pennsylvania,42085,110683,164.56426505
PA,Mifflin,Pennsylvania,42087,46222,112.44990635
PA,Monroe,Pennsylvania,42089,169507,278.67659768
PA,Montgomery,Pennsylvania,42091,828604,1715.685664
PA,Montour,Pennsylvania,42093,18240,140.04656104
PA,Northampton,Pennsylvania,42095,304807,824.59250559
PA,Northumberland,Pennsylvania,42097,91083,198.87038521
PA,Perry,Pennsylvania,42099,46139,83.668771892
PA,Philadelphia,Pennsylvania,42101,1584138,11801.421626
PA,Pike,Pennsylvania,42103,55933,102.63679032
PA,Potter,Pennsylvania,42105,16622,15.371915091
PA,Schuylkill,Pennsylvania,42107,142067,182.45733172
PA,Snyder,Pennsylvania,42109,40540,123.30313578
PA,Somerset,Pennsylvania,42111,73952,68.833223664
PA,Sullivan,Pennsylvania,42113,6071,13.492919113
PA,Susquehanna,Pennsylvania,42115,40589,49.288648855
PA,Tioga,Pennsylvania,42117,40763,35.953402817
PA,Union,Pennsylvania,42119,44785,141.74421044
PA,Venango,Pennsylvania,42121,51266,76.030269492
PA,Warren,Pennsylvania,42123,39498,44.673992688
PA,Washington,Pennsylvania,42125,207346,241.94715821
PA,Wayne,Pennsylvania,42127,51276,70.668793168
PA,Westmoreland,Pennsylvania,42129,350611,341.04795292
PA,Wyoming,Pennsylvania,42131,27046,68.073589652
PA,York,Pennsylvania,42133,448273,495.76420538
RI,Bristol,Rhode Island,44001,48649,2015.5640205
RI,Kent,Rhode Island,44003,163861,972.13414137
RI,Newport,Rhode Island,44005,82542,805.77917538
RI,Providence,Rhode Island,44007,636084,1553.3719406
RI,Washington,Rhode Island,44009,126179,383.19840801
SC,Abbeville,South Carolina,45001,24541,49.938248963
SC,Aiken,South Carolina,45003,169401,158.22863423
SC,Allendale,South Carolina,45005,8903,21.816232147
SC,Anderson,South Carolina,45007,200482,280.84541416
SC,Bamberg,South Carolina,45009,14275,36.289291792
SC,Barnwell,South Carolina,45011,21112,38.498923601
SC,Beaufort,South Carolina,45013,188715,327.53057191
SC,Berkeley,South Carolina,45015,221091,200.33489052
SC,Calhoun,South Carolina,45017,14520,38.095032881
SC,Charleston,South Carolina,45019,405905,442.2013487
SC,Cherokee,South Carolina,45021,57078,145.11296609
SC,Chester,South Carolina,45023,32251,55.542306233
SC,Chesterfield,South Carolina,45025,45754,57.267338477
SC,Clarendon,South Carolina,45027,33700,55.522589532
SC,Colleton,South Carolina,45029,37660,35.646668227
SC,Darlington,South Carolina,45031,66802,119.15382508
SC,Dillon,South Carolina,45033,30599,75.540956817
SC,Dorchester,South Carolina,45035,160647,282.53379456
SC,Edgefield,South Carolina,45037,27052,54.021836286
SC,Fairfield,South Carolina,45039,22402,32.642740298
SC,Florence,South Carolina,45041,138159,172.5886396
SC,Georgetown,South Carolina,45043,62249,76.483753363
SC,Greenville,South Carolina,45045,514213,654.99636819
SC,Greenwood,South Carolina,45047,70741,155.56875633
SC,Hampton,South Carolina,45049,19351,34.556919455
SC,Horry,South Carolina,45051,344147,303.56573573
SC,Jasper,South Carolina,45053,28971,44.219611226
SC,Kershaw,South Carolina,45055,65592,90.288488745
SC,Lancaster,South Carolina,45057,95380,173.71244866
SC,Laurens,South Carolina,45059,66994,93.86103565
SC,Lee,South Carolina,45061,17142,41.790972033
SC,Lexington,South Carolina,45063,295032,422.08317273
SC,McCormick,South Carolina,45065,9410,26.202275393
SC,Marion,South Carolina,45067,31039,63.440952485
SC,Marlboro,South Carolina,45069,26398,55.010302544
SC,Newberry,South Carolina,45071,38520,61.138944525
SC,Oconee,South Carolina,45073,78374,125.10929722
SC,Orangeburg,South Carolina,45075,86934,78.57815382
SC,Pickens,South Carolina,45077,124937,251.4248424
SC,Richland,South Carolina,45079,414576,547.42679305
SC,Saluda,South Carolina,45081,20544,45.36125133
SC,Spartanburg,South Carolina,45083,313888,388.59824076
SC,Sumter,South Carolina,45085,106512,160.15026583
SC,Union,South Carolina,45087,27410,53.30912144
SC,Williamsburg,South Carolina,45089,30606,32.762929664
SC,York,South Carolina,45091,274118,402.71628725
SD,Aurora,South Dakota,46003,2801,3.9536460062
SD,Beadle,South Dakota,46005,18883,15.001880628
SD,Bennett,South Dakota,46007,3468,2.9274673427
SD,Bon Homme,South Dakota,46009,6980,12.385781282
SD,Brookings,South Dakota,46011,35232,44.473191238
SD,Brown,South Dakota,46013,39316,22.951139774
SD,Brule,South Dakota,46015,5229,6.3983586217
SD,Buffalo,South Dakota,46017,2036,4.3190020112
SD,Butte,South Dakota,46019,10222,4.5430758656
SD,Campbell,South Dakota,46021,1377,1.8768481649
SD,Charles Mix,South Dakota,46023,9338,8.508519976
SD,Clark,South Dakota,46025,3739,3.9045382852
SD,Clay,South Dakota,46027,14041,34.077562719
SD,Codington,South Dakota,46029,28015,40.744049916
SD,Corson,South Dakota,46031,4165,1.6864435795
SD,Custer,South Dakota,46033,8726,5.6045588874
SD,Davison,South Dakota,46035,19790,45.428118034
SD,Day,South Dakota,46037,5505,5.3524832086
SD,Deuel,South Dakota,46039,4337,6.9643961123
SD,Dewey,South Dakota,46041,5904,2.5641823442
SD,Douglas,South Dakota,46043,2935,6.7971164631
SD,Edmunds,South Dakota,46045,3875,3.4414445244
SD,Fall River,South Dakota,46047,6758,3.8841552804
SD,Faulk,South Dakota,46049,2330,2.3734540347
SD,Grant,South Dakota,46051,7147,10.487990081
SD,Gregory,South Dakota,46053,4212,4.1499593962
SD,Haakon,South Dakota,46055,1918,1.0593511516
SD,Hamlin,South Dakota,46057,6111,12.047659842
SD,Hand,South Dakota,46059,3262,2.2705605302
SD,Hanson,South Dakota,46061,3376,7.7683000007
SD,Harding,South Dakota,46063,1249,0.4675154255
SD,Hughes,South Dakota,46065,17650,23.802232982
SD,Hutchinson,South Dakota,46067,7380,9.0773423196
SD,Hyde,South Dakota,46069,1282,1.4896074919
SD,Jackson,South Dakota,46071,3307,1.7742533947
SD,Jerauld,South Dakota,46073,2043,3.8830511314
SD,Jones,South Dakota,46075,928,0.9570246895
SD,Kingsbury,South Dakota,46077,4919,5.9105766397
SD,Lake,South Dakota,46079,13057,23.196304677
SD,Lawrence,South Dakota,46081,25741,32.174123346
SD,Lincoln,South Dakota,46083,58807,101.8668041
SD,Lyman,South Dakota,46085,3821,2.3268325091
SD,McCook,South Dakota,46087,5546,9.6585660292
SD,McPherson,South Dakota,46089,2407,2.117638602
SD,Marshall,South Dakota,46091,5112,6.0993556211
SD,Meade,South Dakota,46093,28294,8.1516699389
SD,Mellette,South Dakota,46095,2042,1.5619676069
SD,Miner,South Dakota,46097,2213,3.8812969068
SD,Minnehaha,South Dakota,46099,192876,239.05273602
SD,Moody,South Dakota,46101,6579,12.666942361
SD,Oglala Lakota,South Dakota,46102,14309,6.834634765
SD,Pennington,South Dakota,46103,111729,40.236997131
SD,Perkins,South Dakota,46105,2922,1.0179489741
SD,Potter,South Dakota,46107,2207,2.5628883518
SD,Roberts,South Dakota,46109,10447,9.4882273507
SD,Sanborn,South Dakota,46111,2429,4.2670304077
SD,Spink,South Dakota,46115,6495,4.3198251945
SD,Stanley,South Dakota,46117,3022,2.092172325
SD,Sully,South Dakota,46119,1392,1.3827032831
SD,Todd,South Dakota,46121,10283,7.4053243395
SD,Tripp,South Dakota,46123,5478,3.3972974025
SD,Turner,South Dakota,46125,8424,13.651743717
SD,Union,South Dakota,46127,15619,33.899660483
SD,Walworth,South Dakota,46129,5587,7.8840938462
SD,Yankton,South Dakota,46135,22869,43.878505373
SD,Ziebach,South Dakota,46137,2742,1.3980948273
TN,Anderson,Tennessee,47001,76482,226.81270837
TN,Bedford,Tennessee,47003,49038,103.5345106
TN,Benton,Tennessee,47005,16184,41.04424246
TN,Bledsoe,Tennessee,47007,14755,36.304363885
TN,Blount,Tennessee,47009,131349,235.04836252
TN,Bradley,Tennessee,47011,106727,324.63320358
TN,Campbell,Tennessee,47013,39583,82.436631536
TN,Cannon,Tennessee,47015,14462,54.443050276
TN,Carroll,Tennessee,47017,28020,46.883032266
TN,Carter,Tennessee,47019,56351,165.12710765
TN,Cheatham,Tennessee,47021,40439,133.6961678
TN,Chester,Tennessee,47023,17276,60.461352742
TN,Claiborne,Tennessee,47025,31756,73.069463726
TN,Clay,Tennessee,47027,7717,32.625006901
TN,Cocke,Tennessee,47029,35774,82.083306656
TN,Coffee,Tennessee,47031,55700,129.84750636
TN,Crockett,Tennessee,47033,14328,53.956315292
TN,Cumberland,Tennessee,47035,59673,87.622171673
TN,Davidson,Tennessee,47037,692587,1375.5729154
TN,Decatur,Tennessee,47039,11706,35.060752619
TN,DeKalb,Tennessee,47041,20138,66.15954519
TN,Dickson,Tennessee,47043,53446,109.09612024
TN,Dyer,Tennessee,47045,37320,72.842869051
TN,Fayette,Tennessee,47047,40507,57.4750612
TN,Fentress,Tennessee,47049,18217,36.535472738
TN,Franklin,Tennessee,47051,41890,75.547238892
TN,Gibson,Tennessee,47053,49045,81.369382111
TN,Giles,Tennessee,47055,29503,48.291842768
TN,Grainger,Tennessee,47057,23145,82.487920855
TN,Greene,Tennessee,47059,69087,111.04221117
TN,Grundy,Tennessee,47061,13346,37.026454152
TN,Hamblen,Tennessee,47063,64569,400.57971817
TN,Hamilton,Tennessee,47065,364286,671.69289231
TN,Hancock,Tennessee,47067,6549,29.457028391
TN,Hardeman,Tennessee,47069,25220,37.768972801
TN,Hardin,Tennessee,47071,25776,44.647050071
TN,Hawkins,Tennessee,47073,56530,116.06505489
TN,Haywood,Tennessee,47075,17335,32.516905217
TN,Henderson,Tennessee,47077,27847,53.551009071
TN,Henry,Tennessee,47079,32358,57.592875012
TN,Hickman,Tennessee,47081,25063,40.920291335
TN,Houston,Tennessee,47083,8263,41.254424685
TN,Humphreys,Tennessee,47085,18486,34.829131672
TN,Jackson,Tennessee,47087,11758,38.096398974
TN,Jefferson,Tennessee,47089,54012,196.46099392
TN,Johnson,Tennessee,47091,17778,59.569750106
TN,Knox,Tennessee,47093,465289,915.32610004
TN,Lake,Tennessee,47095,7411,44.702467414
TN,Lauderdale,Tennessee,47097,25825,54.717794891
TN,Lawrence,Tennessee,47099,43734,70.867218047
TN,Lewis,Tennessee,47101,12086,42.844187872
TN,Lincoln,Tennessee,47103,34117,59.818483687
TN,Loudon,Tennessee,47105,53054,231.40198094
TN,McMinn,Tennessee,47107,53285,123.88496256
TN,McNairy,Tennessee,47109,25832,45.895670768
TN,Macon,Tennessee,47111,24265,79.002123411
TN,Madison,Tennessee,47113,97605,175.19965546
TN,Marion,Tennessee,47115,28575,57.350426231
TN,Marshall,Tennessee,47117,33683,89.710786964
TN,Maury,Tennessee,47119,94340,153.86411616
TN,Meigs,Tennessee,47121,12306,63.063987969
TN,Monroe,Tennessee,47123,46357,72.922429049
TN,Montgomery,Tennessee,47125,205950,381.97961849
TN,Moore,Tennessee,47127,6411,49.612083193
TN,Morgan,Tennessee,47129,21579,41.324838275
TN,Obion,Tennessee,47131,30267,55.551103539
TN,Overton,Tennessee,47133,22068,50.908309728
TN,Perry,Tennessee,47135,8064,19.443247449
TN,Pickett,Tennessee,47137,5082,31.181969846
TN,Polk,Tennessee,47139,16898,38.881447589
TN,Putnam,Tennessee,47141,78843,196.56383871
TN,Rhea,Tennessee,47143,33044,104.77421807
TN,Roane,Tennessee,47145,53140,147.3123174
TN,Robertson,Tennessee,47147,71012,149.08644033
TN,Rutherford,Tennessee,47149,324890,524.65227891
TN,Scott,Tennessee,47151,22039,41.403297472
TN,Sequatchie,Tennessee,47153,14876,55.956159857
TN,Sevier,Tennessee,47155,97892,165.22192083
TN,Shelby,Tennessee,47157,935764,1225.504021
TN,Smith,Tennessee,47159,19942,63.449923138
TN,Stewart,Tennessee,47161,13561,29.494792406
TN,Sullivan,Tennessee,47163,157668,381.39545886
TN,Sumner,Tennessee,47165,187149,353.50909849
TN,Tipton,Tennessee,47167,61581,134.33777271
TN,Trousdale,Tennessee,47169,11012,96.307836458
TN,Unicoi,Tennessee,47171,17761,95.456518418
TN,Union,Tennessee,47173,19688,88.06016601
TN,Van Buren,Tennessee,47175,5765,21.08513833
TN,Warren,Tennessee,47177,40878,94.477709153
TN,Washington,Tennessee,47179,128607,393.90755346
TN,Wayne,Tennessee,47181,16558,22.555228732
TN,Weakley,Tennessee,47183,33415,57.577003978
TN,White,Tennessee,47185,27107,71.96327623
TN,Williamson,Tennessee,47187,231729,397.56795661
TN,Wilson,Tennessee,47189,140625,246.23908994
TX,Anderson,Texas,48001,58057,54.63519957
TX,Andrews,Texas,48003,18128,12.079524364
TX,Angelina,Texas,48005,87092,109.16767458
TX,Aransas,Texas,48007,23792,94.394235134
TX,Archer,Texas,48009,8786,9.7266768371
TX,Armstrong,Texas,48011,1892,2.0811583425
TX,Atascosa,Texas,48013,50310,41.253224535
TX,Austin,Texas,48015,29989,46.38729148
TX,Bailey,Texas,48017,7027,8.4972661813
TX,Bandera,Texas,48019,22824,28.854806709
TX,Bastrop,Texas,48021,86976,97.926319546
TX,Baylor,Texas,48023,3582,4.1291985404
TX,Bee,Texas,48025,32587,37.02061032
TX,Bell,Texas,48027,355642,338.29142002
TX,Bexar,Texas,48029,1986049,1601.375402
TX,Blanco,Texas,48031,11702,16.499122829
TX,Borden,Texas,48033,648,0.7220515923
TX,Bosque,Texas,48035,18691,19.014616477
TX,Bowie,Texas,48037,94324,106.5805992
TX,Brazoria,Texas,48039,370200,271.7453996
TX,Brazos,Texas,48041,226758,387.28070671
TX,Brewster,Texas,48043,9267,1.4986022607
TX,Briscoe,Texas,48045,1516,1.684443091
TX,Brooks,Texas,48047,7114,7.5411729959
TX,Brown,Texas,48049,37924,40.154487463
TX,Burleson,Texas,48051,18389,27.902982049
TX,Burnet,Texas,48053,47542,47.816229693
TX,Caldwell,Texas,48055,43247,79.318179607
TX,Calhoun,Texas,48057,21561,42.540133425
TX,Callahan,Texas,48059,13994,15.55974243
TX,Cameron,Texas,48061,423908,475.74027211
TX,Camp,Texas,48063,13033,66.546910686
TX,Carson,Texas,48065,6005,6.5255081179
TX,Cass,Texas,48067,30119,32.145563886
TX,Castro,Texas,48069,7665,8.5695651611
TX,Chambers,Texas,48071,42454,71.094043136
TX,Cherokee,Texas,48073,52592,49.94703702
TX,Childress,Texas,48075,7291,10.46789216
TX,Clay,Texas,48077,10456,9.6036036611
TX,Cochran,Texas,48079,2836,3.6589663293
TX,Coke,Texas,48081,3370,3.6966538816
TX,Coleman,Texas,48083,8397,6.6489065189
TX,Collin,Texas,48085,1005146,1194.7875761
TX,Collingsworth,Texas,48087,2962,3.2250319236
TX,Colorado,Texas,48089,21217,22.094507175
TX,Comal,Texas,48091,148373,265.1828114
TX,Comanche,Texas,48093,13534,14.432372445
TX,Concho,Texas,48095,4276,4.3466100696
TX,Cooke,Texas,48097,40574,46.38037981
TX,Coryell,Texas,48099,74808,71.096840107
TX,Cottle,Texas,48101,1389,1.5423675871
TX,Crane,Texas,48103,4794,6.1064683886
TX,Crockett,Texas,48105,3499,1.2463827465
TX,Crosby,Texas,48107,5779,6.4196948802
TX,Culberson,Texas,48109,2204,0.5781504529
TX,Dallam,Texas,48111,7200,4.789996958
TX,Dallas,Texas,48113,2637772,3024.7732491
TX,Dawson,Texas,48115,12619,14.016346614
TX,Deaf Smith,Texas,48117,18760,12.533221926
TX,Delta,Texas,48119,5349,20.826833707
TX,Denton,Texas,48121,859064,977.76401101
TX,DeWitt,Texas,48123,20187,22.208497772
TX,Dickens,Texas,48125,2249,2.4941109206
TX,Dimmit,Texas,48127,10308,7.7568807699
TX,Donley,Texas,48129,3319,3.580728849
TX,Duval,Texas,48131,11212,6.2515438041
TX,Eastland,Texas,48133,18322,19.775383486
TX,Ector,Texas,48135,162124,180.57693851
TX,Edwards,Texas,48137,1928,0.9103482984
TX,Ellis,Texas,48139,179436,191.77471553
TX,El Paso,Texas,48141,840758,829.81605219
TX,Erath,Texas,48143,42446,39.186550944
TX,Falls,Texas,48145,17335,22.646367114
TX,Fannin,Texas,48147,35286,39.61004675
TX,Fayette,Texas,48149,25349,26.686807426
TX,Fisher,Texas,48151,3839,4.2705334689
TX,Floyd,Texas,48153,5837,5.8832271971
TX,Foard,Texas,48155,1200,1.7035858386
TX,Fort Bend,Texas,48157,787858,914.43204431
TX,Franklin,Texas,48159,10766,37.856278781
TX,Freestone,Texas,48161,19808,22.567287284
TX,Frio,Texas,48163,19816,17.482122421
TX,Gaines,Texas,48165,20901,13.912072692
TX,Galveston,Texas,48167,337890,891.6788336
TX,Garza,Texas,48169,6578,7.3627702354
TX,Gillespie,Texas,48171,26804,25.329862516
TX,Glasscock,Texas,48173,1388,1.5418493093
TX,Goliad,Texas,48175,7584,8.9012921519
TX,Gonzales,Texas,48177,20826,19.524014603
TX,Gray,Texas,48179,21895,23.645371192
TX,Grayson,Texas,48181,133991,143.6391558
TX,Gregg,Texas,48183,123707,452.50851056
TX,Grimes,Texas,48185,28360,36.014208416
TX,Guadalupe,Texas,48187,163694,230.14894053
TX,Hale,Texas,48189,33830,33.6724093
TX,Hall,Texas,48191,3028,3.427308999
TX,Hamilton,Texas,48193,8484,10.149362378
TX,Hansford,Texas,48195,5463,5.9392706009
TX,Hardeman,Texas,48197,3922,5.6422384975
TX,Hardin,Texas,48199,57207,64.235132595
TX,Harris,Texas,48201,4698619,2755.4604659
TX,Harrison,Texas,48203,66726,74.143658312
TX,Hartley,Texas,48205,5619,3.8434941077
TX,Haskell,Texas,48207,5813,6.4364822912
TX,Hays,Texas,48209,222631,328.37049155
TX,Hemphill,Texas,48211,3825,4.2205217209
TX,Henderson,Texas,48213,82299,94.188078294
TX,Hidalgo,Texas,48215,865939,551.23773724
TX,Hill,Texas,48217,36354,37.913955053
TX,Hockley,Texas,48219,22980,25.297453789
TX,Hood,Texas,48221,60537,143.89457243
TX,Hopkins,Texas,48223,36810,47.973937049
TX,Houston,Texas,48225,23169,18.821206743
TX,Howard,Texas,48227,36459,40.474405677
TX,Hudspeth,Texas,48229,4795,1.0491135607
TX,Hunt,Texas,48231,96493,114.82613905
TX,Hutchinson,Texas,48233,21198,23.887213233
TX,Irion,Texas,48235,1522,1.4473956326
TX,Jack,Texas,48237,8843,9.7075565728
TX,Jackson,Texas,48239,14874,17.932522032
TX,Jasper,Texas,48241,35872,38.216381191
TX,Jeff Davis,Texas,48243,2252,0.994455533
TX,Jefferson,Texas,48245,255001,290.9734595
TX,Jim Hogg,Texas,48247,5248,4.6190144259
TX,Jim Wells,Texas,48249,40822,47.183789015
TX,Johnson,Texas,48251,171361,236.42519926
TX,Jones,Texas,48253,19817,21.34141256
TX,Karnes,Texas,48255,15650,20.93653813
TX,Kaufman,Texas,48257,128622,164.75733467
TX,Kendall,Texas,48259,45641,68.89687072
TX,Kenedy,Texas,48261,442,0.3030608552
TX,Kent,Texas,48263,726,0.8044259845
TX,Kerr,Texas,48265,52405,47.49728193
TX,Kimble,Texas,48267,4362,3.4868525306
TX,King,Texas,48269,277,0.3041040361
TX,Kinney,Texas,48271,3767,2.7697413222
TX,Kleberg,Texas,48273,31129,35.321436074
TX,Knox,Texas,48275,3653,4.2944884036
TX,Lamar,Texas,48277,49728,54.815939126
TX,Lamb,Texas,48279,13158,12.948475783
TX,Lampasas,Texas,48281,21229,29.780818488
TX,La Salle,Texas,48283,7531,5.0655675754
TX,Lavaca,Texas,48285,20110,20.738175448
TX,Lee,Texas,48287,17144,27.254244968
TX,Leon,Texas,48289,17270,16.092715913
TX,Liberty,Texas,48291,86323,74.520100565
TX,Limestone,Texas,48293,23519,25.975499507
TX,Lipscomb,Texas,48295,3355,3.5990668226
TX,Live Oak,Texas,48297,12166,11.701511552
TX,Llano,Texas,48299,21646,23.174298469
TX,Loving,Texas,48301,152,0.2272666811
TX,Lubbock,Texas,48303,307412,343.24557013
TX,Lynn,Texas,48305,5877,6.5895474807
TX,McCulloch,Texas,48307,7987,7.4953014958
TX,McLennan,Texas,48309,254607,245.49384923
TX,McMullen,Texas,48311,749,0.6571333744
TX,Madison,Texas,48313,14422,30.944163769
TX,Marion,Texas,48315,9928,26.065675788
TX,Martin,Texas,48317,5753,6.2877353035
TX,Mason,Texas,48319,4280,4.6079178536
TX,Matagorda,Texas,48321,36552,33.4450947
TX,Maverick,Texas,48323,58485,45.710253434
TX,Medina,Texas,48325,50921,38.420539043
TX,Menard,Texas,48327,2139,2.3713270513
TX,Midland,Texas,48329,172578,191.69918994
TX,Milam,Texas,48331,25131,24.712974502
TX,Mills,Texas,48333,4921,6.5769892881
TX,Mitchell,Texas,48335,8145,8.9398459789
TX,Montague,Texas,48337,19596,21.050467191
TX,Montgomery,Texas,48339,590925,566.76783983
TX,Moore,Texas,48341,21485,23.880233694
TX,Morris,Texas,48343,12339,48.966369578
TX,Motley,Texas,48345,1234,1.247011396
TX,Nacogdoches,Texas,48347,65711,69.421039515
TX,Navarro,Texas,48349,49565,49.092132345
TX,Newton,Texas,48351,13746,14.722434207
TX,Nolan,Texas,48353,14751,16.174392181
TX,Nueces,Texas,48355,362265,432.13428265
TX,Ochiltree,Texas,48357,9947,10.83923626
TX,Oldham,Texas,48359,2131,1.4201712995
TX,Orange,Texas,48361,83572,250.37963795
TX,Palo Pinto,Texas,48363,28875,30.313398687
TX,Panola,Texas,48365,23148,28.530035326
TX,Parker,Texas,48367,138371,153.15308879
TX,Parmer,Texas,48369,9864,11.19866113
TX,Pecos,Texas,48371,15673,3.2899965402
TX,Polk,Texas,48373,50031,47.331020649
TX,Potter,Texas,48375,119648,131.71437815
TX,Presidio,Texas,48377,6948,1.8022166358
TX,Rains,Texas,48379,12159,52.991239719
TX,Randall,Texas,48381,136271,149.43212312
TX,Reagan,Texas,48383,3741,3.1829792258
TX,Real,Texas,48385,3478,4.9745495011
TX,Red River,Texas,48387,12175,11.663260665
TX,Reeves,Texas,48389,15695,5.9555574243
