id;geography; Total_population; Total_Male; Total_Female;Total_age0to17;Male_age0to17;Female_age0to17;Total_age18to64;Male_age18to64;Female_age18to64;Total_age65plus;Male_age65plus;Female_age65plus;Total_age85plusr;Male_age85plusr;Female_age85plusr;pop_density;Total households;Total households!!Family households (families);Total households!!Family households (families)!!With own children of the householder under 18 years;Total households!!Family households (families)!!Married-couple family;Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years;"Total households!!Family households (families)!!Male householder, no wife present, family";HOUSEHOLDS BY TYPE!!;"Total households!!Family households (families)!!Female householder, no husband present, family";"Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years";Total households!!Nonfamily households;Total households!!Nonfamily households!!Householder living alone;Total households!!Nonfamily households!!Householder living alone!!65 years and over;Total households!!Households with one or more people under 18 years;Total households!!Households with one or more people 65 years and over;Total households!!Average household size;Total households!!Average family size;RELATIONSHIP!!Population in households;RELATIONSHIP!!Population in households!!Householder;RELATIONSHIP!!Population in households!!Spouse;RELATIONSHIP!!Population in households!!Child;RELATIONSHIP!!Population in households!!Other relatives;RELATIONSHIP!!Population in households!!Nonrelatives;RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner;MARITAL STATUS!!Males 15 years and over;MARITAL STATUS!!Males 15 years and over!!Never married;"MARITAL STATUS!!Males 15 years and over!!Now married, except separated";MARITAL STATUS!!Males 15 years and over!!Separated;MARITAL STATUS!!Males 15 years and over!!Widowed;MARITAL STATUS!!Males 15 years and over!!Divorced;MARITAL STATUS!!Females 15 years and over;MARITAL STATUS!!Females 15 years and over!!Never married;"MARITAL STATUS!!Females 15 years and over!!Now married, except separated";MARITAL STATUS!!Females 15 years and over!!Separated;MARITAL STATUS!!Females 15 years and over!!Widowed;MARITAL STATUS!!Females 15 years and over!!Divorced;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school;"SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool";SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school;EDUCATIONAL ATTAINMENT!!Population 25 years and over;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade;"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency);"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher;VETERAN STATUS!!Civilian population 18 years and over;VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability;TOT_POP;TOT_MALE;TOT_FEMALE;WA_MALE;WA_FEMALE;BA_MALE;BA_FEMALE;IA_MALE;IA_FEMALE;AA_MALE;AA_FEMALE;NA_MALE;NA_FEMALE;TOM_MALE;TOM_FEMALE;WAC_MALE;WAC_FEMALE;BAC_MALE;BAC_FEMALE;IAC_MALE;IAC_FEMALE;AAC_MALE;AAC_FEMALE;NAC_MALE;NAC_FEMALE;NH_MALE;NH_FEMALE;NHWA_MALE;NHWA_FEMALE;NHBA_MALE;NHBA_FEMALE;NHIA_MALE;NHIA_FEMALE;NHAA_MALE;NHAA_FEMALE;NHNA_MALE;NHNA_FEMALE;NHTOM_MALE;NHTOM_FEMALE;NHWAC_MALE;NHWAC_FEMALE;NHBAC_MALE;NHBAC_FEMALE;NHIAC_MALE;NHIAC_FEMALE;NHAAC_MALE;NHAAC_FEMALE;NHNAC_MALE;NHNAC_FEMALE;H_MALE;H_FEMALE;HWA_MALE;HWA_FEMALE;HBA_MALE;HBA_FEMALE;HIA_MALE;HIA_FEMALE;HAA_MALE;HAA_FEMALE;HNA_MALE;HNA_FEMALE;HTOM_MALE;HTOM_FEMALE;HWAC_MALE;HWAC_FEMALE;HBAC_MALE;HBAC_FEMALE;HIAC_MALE;HIAC_FEMALE;HAAC_MALE;HAAC_FEMALE;HNAC_MALE;HNAC_FEMALE
1051;Elmore County;81887;39585;42302;18211;9284;8927;51276;24709;26567;12400;5592;6808;1164;361;803;"132,4075661";30155;22103;8778;17010;6493;1868;979;3225;1306;8052;7121;3097;9377;8766;2.57;3.05;77589;30155;16767;24889;3684;2094;1278;31913;9895;16358;663;1438;3559;35261;8133;19119;636;3602;3771;18156;1057;546;7403;5128;4022;56793;2111;5379;18457;10868;5637;10146;4195;49303;14341;63018;6707;77282;13458;18554;435;46824;7975;11904;5048;81887;39585;42302;29753;32047;8636;8934;225;200;260;321;50;45;661;755;30356;32734;8953;9303;457;490;419;494;78;74;38398;41022;28777;30994;8556;8816;176;156;251;310;34;32;604;714;29334;31646;8842;9164;384;424;401;479;57;55;1187;1280;976;1053;80;118;49;44;9;11;16;13;57;41;1022;1088;111;139;73;66;18;15;21;19
1053;Escambia County;36748;18628;18120;8219;4112;4107;21933;11733;10200;6596;2783;3813;683;218;465;"38,8776158";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36748;18628;18120;11336;11456;6133;5506;694;729;46;66;16;7;403;356;11699;11780;6328;5691;886;884;96;108;30;18;18106;17735;10938;11168;6076;5464;671;699;43;58;10;4;368;342;11273;11480;6253;5641;845;847;88;99;22;15;522;385;398;288;57;42;23;30;3;8;6;3;35;14;426;300;75;50;41;37;8;9;8;3
1055;Etowah County;102501;49653;52848;21997;11284;10713;61017;29882;31135;19487;8487;11000;1983;636;1347;"191,4897681";38625;26319;9666;18548;5333;1320;868;6451;3465;12306;10201;5154;12045;13257;2.62;3.13;101174;38625;18866;29449;7833;6401;2832;39818;12449;20504;522;1409;4934;44182;10998;19279;1239;6180;6486;21227;1066;1299;10215;4628;4019;71369;2758;5703;23717;17385;7617;8676;5513;62908;14189;80469;6513;101700;18484;21945;1293;60621;9693;19134;7498;102501;49653;52848;40319;42477;7515;8579;341;283;434;418;174;144;870;947;41145;43368;7951;9061;715;677;532;533;194;173;47454;50931;38640;40989;7397;8474;210;181;394;387;26;21;787;879;39388;41817;7794;8926;547;541;480;491;44;44;2199;1917;1679;1488;118;105;131;102;40;31;148;123;83;68;1757;1551;157;135;168;136;52;42;150;129
1057;Fayette County;16433;8023;8410;3472;1776;1696;9489;4727;4762;3472;1520;1952;340;116;224;"26,1803829";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16433;8023;8410;6877;7199;963;1007;42;35;19;53;0;0;122;116;6993;7307;1038;1083;83;71;30;62;4;3;7868;8268;6746;7083;955;993;33;27;16;49;0;0;118;116;6859;7191;1027;1069;73;63;26;58;3;3;155;142;131;116;8;14;9;8;3;4;0;0;4;0;134;116;11;14;10;8;4;4;1;0
1059;Franklin County;31363;15823;15540;7695;3941;3754;18372;9531;8841;5296;2351;2945;565;209;356;"49,47481124";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31363;15823;15540;14370;14368;803;624;276;209;51;56;27;51;296;232;14649;14585;929;738;434;316;77;77;35;60;12651;13145;11629;12262;676;542;84;70;38;42;6;36;218;193;11841;12444;769;642;198;156;57;57;7;42;3172;2395;2741;2106;127;82;192;139;13;14;21;15;78;39;2808;2141;160;96;236;160;20;20;28;18
1061;Geneva County;26314;12846;13468;5768;2950;2818;15205;7513;7692;5341;2383;2958;578;200;378;"45,80485996";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26314;12846;13468;11214;11737;1199;1292;136;134;41;49;11;8;245;248;11447;11962;1319;1411;239;246;72;78;16;22;12268;12982;10716;11304;1173;1278;112;112;34;45;5;6;228;237;10933;11520;1285;1392;208;220;62;71;10;19;578;486;498;433;26;14;24;22;7;4;6;2;17;11;514;442;34;19;31;26;10;7;6;3
1063;Greene County;8233;3887;4346;1825;928;897;4571;2175;2396;1837;784;1053;241;75;166;"12,72442981";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8233;3887;4346;736;783;3099;3498;15;12;11;11;0;0;26;42;759;821;3112;3521;28;31;15;15;1;2;3818;4278;697;746;3081;3473;4;12;11;10;0;0;25;37;719;779;3094;3495;16;29;14;13;1;1;69;68;39;37;18;25;11;0;0;1;0;0;1;5;40;42;18;26;12;2;1;2;0;1
1065;Hale County;14726;7008;7718;3394;1779;1615;8503;3981;4522;2829;1248;1581;350;106;244;"22,86707876";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14726;7008;7718;2986;3002;3938;4623;17;20;19;23;1;1;47;49;3028;3046;3960;4647;36;41;29;30;2;4;6892;7634;2899;2951;3916;4596;15;18;19;23;1;0;42;46;2937;2992;3935;4617;33;39;27;30;2;3;116;84;87;51;22;27;2;2;0;0;0;1;5;3;91;54;25;30;3;2;2;0;0;1
1067;Henry County;17209;8300;8909;3547;1827;1720;9752;4762;4990;3910;1711;2199;423;113;310;"30,63460579";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17209;8300;8909;5983;6297;2107;2416;54;31;27;37;3;1;126;127;6102;6412;2181;2490;96;81;43;50;7;5;8054;8695;5790;6139;2071;2374;50;27;20;36;2;1;121;118;5905;6246;2142;2444;91;71;34;49;6;5;246;214;193;158;36;42;4;4;7;1;1;0;5;9;197;166;39;46;5;10;9;1;1;0
1069;Houston County;104722;50286;54436;24120;12513;11607;61963;29717;32246;18639;8056;10583;2037;685;1352;"180,595861";38861;25002;9378;17935;5929;1346;518;5721;2931;13859;12116;5131;10839;12880;2.67;3.40;103703;38861;17997;33645;8257;4943;1821;39984;13485;19763;769;1233;4734;44986;12757;19499;1474;4655;6601;24716;1052;1723;11212;5367;5362;72189;2352;7459;23099;17324;6899;9583;5473;62378;15056;80417;7311;103701;16817;24010;725;61204;9050;18487;7042;104722;50286;54436;35160;37164;13301;15190;260;306;459;651;42;57;1064;1068;36111;38086;13876;15796;633;687;663;866;108;122;48386;52735;33632;35818;13151;15040;186;237;441;631;25;37;951;972;34488;36655;13670;15596;506;580;625;826;79;91;1900;1701;1528;1346;150;150;74;69;18;20;17;20;113;96;1623;1431;206;200;127;107;38;40;29;31
1071;Jackson County;51736;25390;26346;10806;5654;5152;30557;15121;15436;10373;4615;5758;957;319;638;"47,99314624";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51736;25390;26346;23188;24027;923;932;423;447;135;168;30;27;691;745;23863;24738;1105;1146;889;957;183;209;45;45;24578;25630;22589;23491;868;898;350;378;105;140;18;13;648;710;23222;24171;1035;1100;792;865;150;179;30;29;812;716;599;536;55;34;73;69;30;28;12;14;43;35;641;567;70;46;97;92;33;30;15;16
1073;Jefferson County;659300;311591;347709;150071;76250;73821;404682;191924;212758;104547;43417;61130;13443;4158;9285;"593,2255444";255940;159115;60291;107628;37615;11808;4779;39679;17897;96825;82731;28235;72135;75285;2.51;3.22;642886;255940;108077;189022;56714;33133;12211;248477;89549;116402;5364;7447;29715;285754;93288;119160;7572;25557;40177;160745;11287;8847;66358;32041;42212;451923;12555;30421;120289;99773;37489;94694;56702;408947;151396;509326;34007;652096;95986;149404;7751;400371;51282;102321;36953;659300;311591;347709;170241;180216;130757;155744;925;967;5541;6135;140;236;3987;4411;173706;183976;132938;158247;2229;2473;6636;7319;283;390;297651;335403;158044;169627;129681;154649;629;734;5491;6087;56;162;3750;4144;161308;173164;131750;157004;1843;2129;6526;7213;169;290;13940;12306;12197;10589;1076;1095;296;233;50;48;84;74;237;267;12398;10812;1188;1243;386;344;110;106;114;100
1075;Lamar County;13844;6767;7077;2961;1515;1446;7885;3913;3972;2998;1339;1659;326;101;225;"22,88845975";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13844;6767;7077;5930;6154;692;774;17;23;6;8;1;1;121;117;6042;6261;750;840;66;70;23;21;8;4;6639;6971;5838;6064;672;767;11;15;6;8;1;0;111;117;5941;6171;727;833;55;62;22;21;6;3;128;106;92;90;20;7;6;8;0;0;0;1;10;0;101;90;23;7;11;8;1;0;2;1
1077;Lauderdale County;92387;44327;48060;18168;9232;8936;55656;27073;28583;18563;8022;10541;2095;694;1401;"138,3011664";38670;27140;10452;21003;7540;1812;575;4325;2337;11530;9599;3992;11303;12063;2.34;2.77;90327;38670;20935;23014;4051;3657;1589;37459;10261;21305;658;970;4265;40092;8799;21803;661;4318;4511;18968;1119;742;7306;3828;5973;64403;1910;5277;25089;11358;5171;9762;5836;57216;15598;74511;4639;91632;12869;17854;559;55714;5270;18064;7040;92387;44327;48060;38697;41661;4264;5034;220;197;332;376;26;26;788;766;39438;42370;4692;5452;500;488;447;476;53;48;43013;46730;37640;40524;4176;4964;177;169;302;349;11;11;707;713;38314;41184;4563;5349;421;442;399;442;32;32;1314;1330;1057;1137;88;70;43;28;30;27;15;15;81;53;1124;1186;129;103;79;46;48;34;21;16
1079;Lawrence County;32957;16047;16910;7115;3637;3478;19691;9664;10027;6151;2746;3405;558;187;371;"47,71644056";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32957;16047;16910;12583;13189;1708;1898;941;972;35;42;5;2;775;807;13325;13970;1851;2047;1546;1600;86;87;20;18;15656;16567;12267;12907;1687;1883;905;942;32;42;4;2;761;791;12997;13672;1824;2024;1502;1562;83;86;17;18;391;343;316;282;21;15;36;30;3;0;1;0;14;16;328;298;27;23;44;38;3;1;3;0
1081;Lee County;163941;80639;83302;34893;17839;17054;109567;54067;55500;19481;8733;10748;1801;623;1178;"269,8392206";59336;37314;16921;27744;10720;2082;1277;7488;4924;22022;17471;4127;18695;13313;2.66;3.29;157928;59336;27785;46907;10834;13066;2336;64991;27071;30009;1072;1907;4932;69175;24134;31031;1215;3708;9087;57747;3126;1152;16416;8227;28826;97653;1659;6187;22215;23673;10432;19722;13765;89807;33487;128294;10616;162283;23970;34786;1131;107769;13924;19728;8915;163941;80639;83302;57749;57941;17452;20400;335;276;3640;3236;79;69;1384;1380;58982;59160;18136;21080;722;682;4095;3677;147;148;77369;80408;55034;55587;17204;20137;221;198;3593;3192;32;50;1285;1244;56194;56692;17838;20749;563;546;4026;3605;90;115;3270;2894;2715;2354;248;263;114;78;47;44;47;19;99;136;2788;2468;298;331;159;136;69;72;57;33
1083;Limestone County;96174;48156;48018;21696;10961;10735;59870;30627;29243;14608;6568;8040;1391;442;949;"171,7529506";32333;23006;8568;18186;6274;1046;808;3774;1486;9327;7628;3608;10612;10708;2.89;3.48;93304;32333;18080;30200;8762;3929;1401;38793;11949;22071;509;488;3776;39076;8839;18679;903;4889;5766;26040;1302;1584;10855;6757;5542;66966;4258;6930;19519;12047;5337;12638;6237;55778;18875;73664;7075;93266;14745;22441;730;55827;8607;14998;5408;96174;48156;48018;38936;39120;6892;6428;421;374;681;854;85;100;1141;1142;39987;40172;7405;6960;895;851;911;1077;133;142;45138;45126;36452;36750;6734;6243;305;261;660;827;37;37;950;1008;37336;37688;7173;6714;683;672;853;1025;66;68;3018;2892;2484;2370;158;185;116;113;21;27;48;63;191;134;2651;2484;232;246;212;179;58;52;67;74
1085;Lowndes County;9974;4670;5304;2256;1120;1136;5838;2760;3078;1880;790;1090;215;61;154;"13,93189576";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9974;4670;5304;1276;1309;3316;3920;18;19;22;22;4;0;34;34;1307;1343;3333;3935;34;35;25;26;5;0;4593;5208;1239;1268;3291;3884;16;15;15;17;4;0;28;24;1264;1292;3304;3893;30;29;18;19;5;0;77;96;37;41;25;36;2;4;7;5;0;0;6;10;43;51;29;42;4;6;7;7;0;0
1087;Macon County;18439;8383;10056;3118;1572;1546;11565;5239;6326;3756;1572;2184;425;129;296;"30,28608656";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18439;8383;10056;1572;1556;6609;8277;19;30;76;36;2;1;105;156;1650;1675;6668;8365;69;97;101;73;5;15;8201;9901;1473;1503;6554;8206;15;26;71;36;1;1;87;129;1537;1602;6604;8276;54;81;92;69;4;11;182;155;99;53;55;71;4;4;5;0;1;0;18;27;113;73;64;89;15;16;9;4;1;4
1089;Madison County;366519;179074;187445;79966;40842;39124;231428;114090;117338;55125;24142;30983;6223;2299;3924;"457,243788";152723;97542;39999;73785;28574;6385;2780;17372;8645;55181;46912;15047;44703;39299;2.34;2.94;357421;152723;73847;100258;15362;15231;6272;145361;49356;75186;2394;3025;15400;155204;42087;78104;3087;12401;19525;95024;4511;6562;33764;19310;30877;252672;5894;14507;50509;51086;20747;67977;41952;232271;109929;285307;33961;361129;48499;79945;3053;226133;26376;55051;19070;366519;179074;187445;125744;126594;42553;48720;1480;1488;4406;5409;217;205;4674;5029;129925;131006;44760;51194;3152;3332;5910;6988;387;419;169481;178460;117618;119138;41743;47823;1244;1285;4357;5343;177;177;4342;4694;121512;123281;43802;50121;2766;2978;5769;6827;313;352;9593;8985;8126;7456;810;897;236;203;49;66;40;28;332;335;8413;7725;958;1073;386;354;141;161;74;67
1091;Marengo County;19066;8933;10133;4335;2143;2192;10994;5175;5819;3737;1615;2122;510;161;349;"19,51698584";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19066;8933;10133;4324;4615;4450;5345;25;21;25;33;19;16;90;103;4405;4706;4495;5405;60;63;39;45;24;20;8691;9883;4140;4415;4419;5319;21;18;23;33;3;5;85;93;4217;4498;4462;5373;53;57;37;43;7;7;242;250;184;200;31;26;4;3;2;0;16;11;5;10;188;208;33;32;7;6;2;2;17;13
1093;Marion County;29763;14686;15077;6183;3216;2967;17259;8689;8570;6321;2781;3540;701;230;471;"40,09338658";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29763;14686;15077;13705;14281;676;478;63;63;39;58;6;13;197;184;13889;14451;771;559;158;154;61;81;12;18;14274;14723;13344;13986;657;469;57;53;37;51;3;4;176;160;13509;14136;743;536;138;135;55;70;7;6;412;354;361;295;19;9;6;10;2;7;3;9;21;24;380;315;28;23;20;19;6;11;5;12
1095;Marshall County;96109;47502;48607;23936;12310;11626;55798;28113;27685;16375;7079;9296;1679;551;1128;"169,8503891";36022;24111;9867;17683;6268;1000;611;5428;2988;11911;10238;4097;11503;11067;2.64;3.24;95090;36022;17771;30502;5808;4987;1645;37259;11427;19772;476;1042;4542;38788;9172;18152;792;5124;5548;22903;849;1234;10834;5946;4040;64311;3778;7367;19795;13453;5364;9316;5238;53166;14554;72089;5955;95233;13569;23952;778;55303;6567;15978;6224;96109;47502;48607;43871;45513;1720;1186;581;497;296;409;135;126;899;876;44709;46324;2135;1606;1011;918;412;506;167;154;39978;42363;37364;39943;1303;1007;288;281;267;367;43;42;713;723;38034;40624;1641;1350;617;624;351;442;55;54;7524;6244;6507;5570;417;179;293;216;29;42;92;84;186;153;6675;5700;494;256;394;294;61;64;112;100
1097;Mobile County;413757;197077;216680;96711;48979;47732;250005;119243;130762;67041;28855;38186;7238;2389;4849;"336,560244";158627;100153;40303;64352;22947;8293;3866;27508;13490;58474;52001;18530;46997;48254;2.57;3.27;406960;158627;64345;129629;33516;20843;7422;156218;61286;67995;3690;4732;18515;177735;56700;70083;5324;19098;26530;98278;6893;4922;43140;22358;20965;280211;8010;31824;97080;59156;21667;41139;21335;240377;62474;316133;26490;409671;55742;96652;3754;247589;29528;65430;22460;413757;197077;216680;119220;125727;68482;80847;1867;2018;4034;4514;88;91;3386;3483;122165;128689;70289;82792;3196;3388;4879;5363;233;248;190464;210645;113920;120770;67715;80185;1722;1925;3993;4488;48;61;3066;3216;116602;123525;69363;81978;2892;3160;4758;5278;155;181;6613;6035;5300;4957;767;662;145;93;41;26;40;30;320;267;5563;5164;926;814;304;228;121;85;78;67
1099;Monroe County;21067;10005;11062;4543;2315;2228;12249;5829;6420;4275;1861;2414;567;179;388;"20,53977051";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21067;10005;11062;5698;5914;3926;4760;143;140;51;48;6;3;181;197;5860;6092;4025;4863;213;233;78;67;12;9;9838;10889;5571;5796;3900;4730;140;129;49;47;2;2;176;185;5730;5963;3997;4824;207;217;75;64;7;8;167;173;127;118;26;30;3;11;2;1;4;1;5;12;130;129;28;39;6;16;3;3;5;1
1101;Montgomery County;225763;106522;119241;52774;26729;26045;138816;65532;73284;34173;14261;19912;4012;1359;2653;"287,4861808";87553;54249;21941;32915;11337;3863;1649;17471;8955;33304;29277;10029;26458;24662;2.50;3.23;218704;87553;33122;67264;20733;10032;5117;84122;34319;34688;2598;2134;10383;97808;39119;35121;2067;8393;13108;56087;2222;3019;23294;12842;14710;151336;7241;13665;41148;30847;11046;26299;21090;130430;47389;171474;15616;220766;38834;52429;3055;135076;21586;33261;14193;225763;106522;119241;39839;41306;61135;72094;357;403;3571;3632;110;105;1510;1701;41046;42630;62079;73181;839;977;4063;4174;192;202;102345;115481;36655;38498;60594;71580;220;246;3526;3605;39;45;1311;1507;37699;39656;61417;72553;611;737;3960;4086;91;118;4177;3760;3184;2808;541;514;137;157;45;27;71;60;199;194;3347;2974;662;628;228;240;103;88;101;84
1103;Morgan County;119089;58682;60407;27168;13926;13242;71118;35657;35461;20803;9099;11704;2190;762;1428;"205,5420684";45851;32627;12466;25649;9047;1943;731;5035;2688;13224;12005;5724;14890;14618;2.56;3.11;117555;45851;25587;34062;9341;2714;1998;47153;13901;27228;358;1032;4634;49547;10145;27033;1361;5418;5590;27914;1531;1920;12426;6416;5621;81376;4364;7615;23386;17692;7287;14437;6595;69397;21032;91991;7639;117677;17553;27075;712;70539;8673;20063;8168;119089;58682;60407;48684;49907;7512;8027;692;619;373;463;106;76;1315;1315;49928;51144;8141;8637;1289;1264;555;637;132;109;53244;55778;43866;45850;7263;7813;501;450;347;442;56;37;1211;1186;45016;46969;7848;8362;1043;1020;511;594;77;64;5438;4629;4818;4057;249;214;191;169;26;21;50;39;104;129;4912;4175;293;275;246;244;44;43;55;45
1105;Perry County;9140;4281;4859;1942;1005;937;5424;2561;2863;1774;715;1059;235;67;168;"12,70051099";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9140;4281;4859;1370;1421;2837;3368;15;9;40;15;3;1;16;45;1384;1464;2846;3390;22;27;43;24;3;2;4217;4791;1320;1381;2825;3347;15;8;39;15;3;1;15;39;1333;1418;2833;3365;21;23;42;23;3;2;64;68;50;40;12;21;0;1;1;0;0;0;1;6;51;46;13;25;1;4;1;1;0;0
1107;Pickens County;19938;9948;9990;3921;2058;1863;12224;6167;6057;3793;1723;2070;430;159;271;"22,62005351";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19938;9948;9990;5935;5595;3787;4232;30;18;35;32;43;24;118;89;6044;5677;3872;4284;60;48;47;45;46;27;9330;9660;5409;5331;3746;4194;28;17;31;31;0;1;116;86;5516;5410;3830;4244;57;46;43;44;3;4;618;330;526;264;41;38;2;1;4;1;43;23;2;3;528;267;42;40;3;2;4;1;43;23
1109;Pike County;33338;16098;17240;6328;3284;3044;22023;10603;11420;4987;2211;2776;565;173;392;"49,60511479";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33338;16098;17240;9453;9710;5752;6810;121;115;428;282;14;16;330;307;9735;9979;5922;6972;246;241;516;341;30;38;15678;16858;9142;9458;5700;6740;110;106;420;275;2;3;304;276;9401;9699;5861;6888;220;212;501;328;18;21;420;382;311;252;52;70;11;9;8;7;12;13;26;31;334;280;61;84;26;29;15;13;12;17
1111;Randolph County;22725;11056;11669;4874;2499;2375;13226;6474;6752;4625;2083;2542;491;152;339;"39,14395686";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22725;11056;11669;8689;9000;2080;2348;47;60;36;53;17;9;187;199;8857;9186;2201;2455;119;131;56;81;22;17;10711;11353;8394;8726;2065;2335;41;53;33;46;13;9;165;184;8546;8898;2174;2437;98;115;50;72;15;17;345;316;295;274;15;13;6;7;3;7;4;0;22;15;311;288;27;18;21;16;6;9;7;0
1113;Russell County;57781;27745;30036;13968;7156;6812;35533;17141;18392;8280;3448;4832;893;240;653;"90,12050714";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57781;27745;30036;14216;14649;12357;14040;195;164;180;327;75;87;722;769;14845;15308;12774;14475;436;426;383;538;116;138;26039;28497;13008;13562;12082;13779;126;116;153;309;65;76;605;655;13547;14129;12431;14152;315;328;323;485;93;114;1706;1539;1208;1087;275;261;69;48;27;18;10;11;117;114;1298;1179;343;323;121;98;60;53;23;24
1115;St. Clair County;88690;44027;44663;20126;10463;9663;53826;26978;26848;14738;6586;8152;1301;464;837;"140,420421";30765;22372;8445;18006;6649;1123;665;3243;1131;8393;7609;3641;9720;10446;2.81;3.36;86482;30765;17910;27156;7821;2830;1034;36422;9801;19451;1545;1435;4190;35052;6463;19179;1091;4108;4211;20625;1494;1808;9636;4321;3366;61979;2860;5985;22899;13259;5389;7838;3749;53134;11587;68253;7540;86791;13548;20428;951;51833;6986;14530;5611;88690;44027;44663;38434;39405;4402;3982;164;155;362;428;32;35;633;658;39021;40006;4703;4305;433;435;485;546;47;57;42904;43562;37454;38466;4337;3934;140;119;353;414;18;22;602;607;38014;39020;4623;4228;393;373;471;526;31;38;1123;1101;980;939;65;48;24;36;9;14;14;13;31;51;1007;986;80;77;40;62;14;20;16;19
