FIPStxt,State,County,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
05047,AR,Franklin,6,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,9,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
05049,AR,Fulton,9,9,9,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,1,0
05051,AR,Garland,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1
05053,AR,Grant,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
05055,AR,Greene,4,5,6,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
05057,AR,Hempstead,6,6,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,0,1,1,1,1,0
05059,AR,Hot Spring,6,5,6,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,1,1,0,0
05061,AR,Howard,6,6,7,9,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
05063,AR,Independence,7,8,7,8,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
05065,AR,Izard,9,10,9,10,0,1,0,4,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,1,0
05067,AR,Jackson,6,6,6,6,0,1,0,4,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0,0,1,0,1,1,0
05069,AR,Jefferson,3,2,3,2,1,0,0,4,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0
05071,AR,Johnson,7,9,6,6,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,9,0,9,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0
05073,AR,Lafayette,8,7,8,7,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,9,0,9,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
05075,AR,Lawrence,6,6,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0,0,1,1,1,1,0
05077,AR,Lee,7,9,6,4,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0
05079,AR,Lincoln,3,2,3,2,1,0,0,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
05081,AR,Little River,3,2,6,6,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0
05083,AR,Logan,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,1,1,3,1,0,0,1,0,0,0,1,1,1,0,0
05085,AR,Lonoke,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
05087,AR,Madison,2,2,2,2,1,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
05089,AR,Marion,9,10,9,10,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,1,0,1,0,1,0,0,1,0
05091,AR,Miller,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0
05093,AR,Mississippi,4,3,4,5,0,1,1,3,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,1,0,0,1,1,0
05095,AR,Monroe,7,9,7,9,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,1,1,1,0,1,0
05097,AR,Montgomery,8,7,8,7,0,1,0,5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
05099,AR,Nevada,7,9,7,8,0,1,0,3,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
05101,AR,Newton,9,8,9,8,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,1,0,0,0,1,0
05103,AR,Ouachita,7,8,7,8,0,1,1,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0
05105,AR,Perry,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
05107,AR,Phillips,6,3,7,8,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,6,1,1,0,0,1,0,1,0,1,1,1,0
05109,AR,Pike,9,10,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
05111,AR,Poinsett,3,2,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,1,0,1,0,1,0
05113,AR,Polk,7,11,7,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
05115,AR,Pope,5,8,5,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0
05117,AR,Prairie,8,7,8,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
05119,AR,Pulaski,2,2,2,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
05121,AR,Randolph,7,9,7,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0
05123,AR,St. Francis,6,3,6,3,0,1,1,4,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,1,0,0,1,1,0
05125,AR,Saline,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
05127,AR,Scott,6,6,6,6,0,1,0,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
05129,AR,Searcy,9,10,9,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,1,1,0,1,0
05131,AR,Sebastian,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
05133,AR,Sevier,6,6,7,11,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
05135,AR,Sharp,7,9,7,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,1,0,1,0
05137,AR,Stone,9,9,9,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,1,0,1,0
05139,AR,Union,7,8,5,8,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0
05141,AR,Van Buren,8,6,8,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,1,1
05143,AR,Washington,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
05145,AR,White,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,5,1,1,0,0,0,1,0,0,1,1,0,0
05147,AR,Woodruff,9,10,9,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0
05149,AR,Yell,6,5,6,5,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,3,1,1,0,1,1,0,0,0,0,1,0,0
06001,CA,Alameda,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
06003,CA,Alpine,8,4,8,4,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,1
06005,CA,Amador,6,4,6,4,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,0
06007,CA,Butte,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06009,CA,Calaveras,6,6,6,6,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,1
06011,CA,Colusa,6,4,6,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
06013,CA,Contra Costa,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06015,CA,Del Norte,7,8,7,8,0,1,1,4,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0
06017,CA,El Dorado,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
06019,CA,Fresno,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,9,9,9,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,1,0
06021,CA,Glenn,6,6,6,6,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
06023,CA,Humboldt,5,8,5,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0
06025,CA,Imperial,3,2,3,2,1,0,0,4,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
06027,CA,Inyo,7,11,7,8,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,1,0,0,0,1
06029,CA,Kern,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,9,9,9,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
06031,CA,Kings,3,2,3,2,1,0,0,4,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
06033,CA,Lake,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,1,1,0,1
06035,CA,Lassen,7,8,6,6,0,1,1,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0
06037,CA,Los Angeles,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,9,9,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0
06039,CA,Madera,3,2,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,1,0
06041,CA,Marin,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
06043,CA,Mariposa,8,7,8,7,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,1
06045,CA,Mendocino,4,5,4,5,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,1
06047,CA,Merced,2,2,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
06049,CA,Modoc,6,6,6,6,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
06051,CA,Mono,7,11,7,9,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,1
06053,CA,Monterey,2,2,2,2,1,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,2,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
06055,CA,Napa,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
06057,CA,Nevada,4,3,4,3,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,1,0,1
06059,CA,Orange,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06061,CA,Placer,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
06063,CA,Plumas,7,12,7,12,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,1
06065,CA,Riverside,1,1,1,1,1,0,0,5,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
06067,CA,Sacramento,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,0,9,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
06069,CA,San Benito,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
06071,CA,San Bernardino,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
06073,CA,San Diego,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06075,CA,San Francisco,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06077,CA,San Joaquin,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
06079,CA,San Luis Obispo,2,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
06081,CA,San Mateo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06083,CA,Santa Barbara,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06085,CA,Santa Clara,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
06087,CA,Santa Cruz,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
06089,CA,Shasta,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
06091,CA,Sierra,8,7,8,7,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,1
06093,CA,Siskiyou,6,6,7,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,1,0,0
06095,CA,Solano,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
06097,CA,Sonoma,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
06099,CA,Stanislaus,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
06101,CA,Sutter,3,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
06103,CA,Tehama,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
06105,CA,Trinity,8,6,8,6,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,1
06107,CA,Tulare,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
06109,CA,Tuolumne,4,5,4,5,0,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,1,0,0,0,1,0,1
06111,CA,Ventura,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
06113,CA,Yolo,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,0,9,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
06115,CA,Yuba,3,2,3,2,1,0,0,4,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
08001,CO,Adams,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
08003,CO,Alamosa,7,11,7,11,0,1,0,4,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,1,0,0,1,0
08005,CO,Arapahoe,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
08007,CO,Archuleta,7,10,7,10,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,2,0,1,0,1,5,1,0,0,0,0,1,0,1,0,0,0,1
08009,CO,Baca,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
08011,CO,Bent,7,12,7,11,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
08013,CO,Boulder,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
08014,CO,Broomfield,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
08015,CO,Chaffee,7,11,7,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,0,0,0,1
08017,CO,Cheyenne,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
08019,CO,Clear Creek,1,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
08021,CO,Conejos,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,1,0,0,1,0
08023,CO,Costilla,9,12,9,12,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1
08025,CO,Crowley,8,7,8,7,0,1,0,4,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
08027,CO,Custer,8,7,8,7,0,1,0,5,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,1
08029,CO,Delta,6,6,6,6,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,0
08031,CO,Denver,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
08033,CO,Dolores,9,12,9,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,0,0,1
08035,CO,Douglas,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
08037,CO,Eagle,5,8,5,8,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1
08039,CO,Elbert,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
08041,CO,El Paso,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
08043,CO,Fremont,4,5,4,5,0,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,0,0,1,0,0
08045,CO,Garfield,5,8,5,9,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1
08047,CO,Gilpin,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
08049,CO,Grand,7,10,8,4,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,0,0,0,1
08051,CO,Gunnison,7,11,7,11,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,1
08053,CO,Hinsdale,9,12,9,12,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,1
08055,CO,Huerfano,6,6,6,6,0,1,0,5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,5,1,0,0,0,0,1,0,1,0,1,1,1
08057,CO,Jackson,9,10,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
08059,CO,Jefferson,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
08061,CO,Kiowa,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
